text_a,text_b,label
Forest Bathing (Shivapuri). Join our Forest Bathing (Shivapuri) workshop. All materials provided for a fun afternoon.,Vipassana Meditation. Join our Vipassana Meditation workshop. All materials provided for a fun afternoon.,1.0
Chocolate Truffle Workshops. Master the art of Chocolate Truffle Workshops. A hands-on creative session in Kathmandu.,Cinnamon Roll Sunday. Join our Cinnamon Roll Sunday workshop. All materials provided for a fun afternoon.,1.0
Artisan Donut Glazing. Master the art of Artisan Donut Glazing. A hands-on creative session in Kathmandu.,Himalayan Yoga Flow. Immersive Himalayan Yoga Flow experience. Learn traditional techniques and modern styles.,0.0
Pencil Sketching Kathmandu. Discover Pencil Sketching Kathmandu with our expert instructors. Perfect for beginners.,Watercolor Landscapes. Discover Watercolor Landscapes with our expert instructors. Perfect for beginners.,1.0
Forest Bathing (Shivapuri). Immersive Forest Bathing (Shivapuri) experience. Learn traditional techniques and modern styles.,Sound Bath Experience. Discover Sound Bath Experience with our expert instructors. Perfect for beginners.,1.0
Newari Wood Carving. Discover Newari Wood Carving with our expert instructors. Perfect for beginners.,Dhaka Weaving Workshop. Immersive Dhaka Weaving Workshop experience. Learn traditional techniques and modern styles.,1.0
Traditional Mask Painting. Discover Traditional Mask Painting with our expert instructors. Perfect for beginners.,Double Chocolate Brownies. Immersive Double Chocolate Brownies experience. Learn traditional techniques and modern styles.,0.0
Classic Croissant Masterclass. Discover Classic Croissant Masterclass with our expert instructors. Perfect for beginners.,Oil Painting Portraits. Immersive Oil Painting Portraits experience. Learn traditional techniques and modern styles.,0.0
Pencil Sketching Kathmandu. Discover Pencil Sketching Kathmandu with our expert instructors. Perfect for beginners.,Oil Painting Portraits. Discover Oil Painting Portraits with our expert instructors. Perfect for beginners.,1.0
Himalayan Herbal Tea Science. Join our Himalayan Herbal Tea Science workshop. All materials provided for a fun afternoon.,Vipassana Meditation. Master the art of Vipassana Meditation. A hands-on creative session in Kathmandu.,1.0
Dhaka Weaving Workshop. Immersive Dhaka Weaving Workshop experience. Learn traditional techniques and modern styles.,Himalayan Yoga Flow. Immersive Himalayan Yoga Flow experience. Learn traditional techniques and modern styles.,0.0
Japanese Souffle Pancakes. Master the art of Japanese Souffle Pancakes. A hands-on creative session in Kathmandu.,Charcoal Life Drawing. Immersive Charcoal Life Drawing experience. Learn traditional techniques and modern styles.,0.0
Oil Painting Portraits. Immersive Oil Painting Portraits experience. Learn traditional techniques and modern styles.,Aromatherapy Blending. Master the art of Aromatherapy Blending. A hands-on creative session in Kathmandu.,0.0
Thimi Pottery Wheel. Join our Thimi Pottery Wheel workshop. All materials provided for a fun afternoon.,Vipassana Meditation. Immersive Vipassana Meditation experience. Learn traditional techniques and modern styles.,0.0
Devanagari Calligraphy. Join our Devanagari Calligraphy workshop. All materials provided for a fun afternoon.,Pencil Sketching Kathmandu. Immersive Pencil Sketching Kathmandu experience. Learn traditional techniques and modern styles.,1.0
Pencil Sketching Kathmandu. Discover Pencil Sketching Kathmandu with our expert instructors. Perfect for beginners.,Acrylic Pour Art. Master the art of Acrylic Pour Art. A hands-on creative session in Kathmandu.,1.0
Macaron Artistry. Immersive Macaron Artistry experience. Learn traditional techniques and modern styles.,Devanagari Calligraphy. Discover Devanagari Calligraphy with our expert instructors. Perfect for beginners.,0.0
Himalayan Herbal Tea Science. Master the art of Himalayan Herbal Tea Science. A hands-on creative session in Kathmandu.,Tibetan Singing Bowl Healing. Master the art of Tibetan Singing Bowl Healing. A hands-on creative session in Kathmandu.,1.0
Strawberry Shortcake Basics. Immersive Strawberry Shortcake Basics experience. Learn traditional techniques and modern styles.,New York Cheesecake. Join our New York Cheesecake workshop. All materials provided for a fun afternoon.,1.0
Mithila Painting Studio. Join our Mithila Painting Studio workshop. All materials provided for a fun afternoon.,Handmade Lokta Paper. Join our Handmade Lokta Paper workshop. All materials provided for a fun afternoon.,1.0
Forest Bathing (Shivapuri). Master the art of Forest Bathing (Shivapuri). A hands-on creative session in Kathmandu.,Charcoal Life Drawing. Discover Charcoal Life Drawing with our expert instructors. Perfect for beginners.,0.0
Watercolor Landscapes. Master the art of Watercolor Landscapes. A hands-on creative session in Kathmandu.,Himalayan Yoga Flow. Join our Himalayan Yoga Flow workshop. All materials provided for a fun afternoon.,0.0
Oil Painting Portraits. Join our Oil Painting Portraits workshop. All materials provided for a fun afternoon.,Acrylic Pour Art. Discover Acrylic Pour Art with our expert instructors. Perfect for beginners.,1.0
Devanagari Calligraphy. Discover Devanagari Calligraphy with our expert instructors. Perfect for beginners.,New York Cheesecake. Join our New York Cheesecake workshop. All materials provided for a fun afternoon.,0.0
Handmade Lokta Paper. Immersive Handmade Lokta Paper experience. Learn traditional techniques and modern styles.,Forest Bathing (Shivapuri). Master the art of Forest Bathing (Shivapuri). A hands-on creative session in Kathmandu.,0.0
Handmade Lokta Paper. Immersive Handmade Lokta Paper experience. Learn traditional techniques and modern styles.,Charcoal Life Drawing. Master the art of Charcoal Life Drawing. A hands-on creative session in Kathmandu.,0.0
Newari Wood Carving. Join our Newari Wood Carving workshop. All materials provided for a fun afternoon.,Classic Croissant Masterclass. Master the art of Classic Croissant Masterclass. A hands-on creative session in Kathmandu.,0.0
Cinnamon Roll Sunday. Master the art of Cinnamon Roll Sunday. A hands-on creative session in Kathmandu.,Metal Hammering (Copper). Master the art of Metal Hammering (Copper). A hands-on creative session in Kathmandu.,0.0
Oil Painting Portraits. Join our Oil Painting Portraits workshop. All materials provided for a fun afternoon.,Handmade Lokta Paper. Discover Handmade Lokta Paper with our expert instructors. Perfect for beginners.,0.0
Oil Painting Portraits. Discover Oil Painting Portraits with our expert instructors. Perfect for beginners.,Himalayan Yoga Flow. Join our Himalayan Yoga Flow workshop. All materials provided for a fun afternoon.,0.0
Himalayan Yoga Flow. Discover Himalayan Yoga Flow with our expert instructors. Perfect for beginners.,Aromatherapy Blending. Immersive Aromatherapy Blending experience. Learn traditional techniques and modern styles.,1.0
Watercolor Landscapes. Immersive Watercolor Landscapes experience. Learn traditional techniques and modern styles.,Acrylic Pour Art. Join our Acrylic Pour Art workshop. All materials provided for a fun afternoon.,1.0
Dhaka Weaving Workshop. Immersive Dhaka Weaving Workshop experience. Learn traditional techniques and modern styles.,Charcoal Life Drawing. Master the art of Charcoal Life Drawing. A hands-on creative session in Kathmandu.,0.0
Strawberry Shortcake Basics. Join our Strawberry Shortcake Basics workshop. All materials provided for a fun afternoon.,Tibetan Singing Bowl Healing. Join our Tibetan Singing Bowl Healing workshop. All materials provided for a fun afternoon.,0.0
Tibetan Singing Bowl Healing. Join our Tibetan Singing Bowl Healing workshop. All materials provided for a fun afternoon.,Sound Bath Experience. Discover Sound Bath Experience with our expert instructors. Perfect for beginners.,1.0
Strawberry Shortcake Basics. Discover Strawberry Shortcake Basics with our expert instructors. Perfect for beginners.,Chocolate Truffle Workshops. Discover Chocolate Truffle Workshops with our expert instructors. Perfect for beginners.,1.0
Pencil Sketching Kathmandu. Discover Pencil Sketching Kathmandu with our expert instructors. Perfect for beginners.,Watercolor Landscapes. Discover Watercolor Landscapes with our expert instructors. Perfect for beginners.,1.0
Acrylic Pour Art. Master the art of Acrylic Pour Art. A hands-on creative session in Kathmandu.,Newari Wood Carving. Master the art of Newari Wood Carving. A hands-on creative session in Kathmandu.,0.0
Acrylic Pour Art. Discover Acrylic Pour Art with our expert instructors. Perfect for beginners.,Charcoal Life Drawing. Discover Charcoal Life Drawing with our expert instructors. Perfect for beginners.,1.0
Himalayan Herbal Tea Science. Discover Himalayan Herbal Tea Science with our expert instructors. Perfect for beginners.,Vipassana Meditation. Master the art of Vipassana Meditation. A hands-on creative session in Kathmandu.,1.0
Sound Bath Experience. Join our Sound Bath Experience workshop. All materials provided for a fun afternoon.,Macaron Artistry. Immersive Macaron Artistry experience. Learn traditional techniques and modern styles.,0.0
Himalayan Yoga Flow. Master the art of Himalayan Yoga Flow. A hands-on creative session in Kathmandu.,Sound Bath Experience. Master the art of Sound Bath Experience. A hands-on creative session in Kathmandu.,1.0
Himalayan Yoga Flow. Join our Himalayan Yoga Flow workshop. All materials provided for a fun afternoon.,Aromatherapy Blending. Immersive Aromatherapy Blending experience. Learn traditional techniques and modern styles.,1.0
Macaron Artistry. Join our Macaron Artistry workshop. All materials provided for a fun afternoon.,Handmade Lokta Paper. Immersive Handmade Lokta Paper experience. Learn traditional techniques and modern styles.,0.0
Japanese Souffle Pancakes. Immersive Japanese Souffle Pancakes experience. Learn traditional techniques and modern styles.,New York Cheesecake. Master the art of New York Cheesecake. A hands-on creative session in Kathmandu.,1.0
Charcoal Life Drawing. Join our Charcoal Life Drawing workshop. All materials provided for a fun afternoon.,Watercolor Landscapes. Immersive Watercolor Landscapes experience. Learn traditional techniques and modern styles.,1.0
Himalayan Yoga Flow. Immersive Himalayan Yoga Flow experience. Learn traditional techniques and modern styles.,Thimi Pottery Wheel. Join our Thimi Pottery Wheel workshop. All materials provided for a fun afternoon.,0.0
Forest Bathing (Shivapuri). Immersive Forest Bathing (Shivapuri) experience. Learn traditional techniques and modern styles.,Acrylic Pour Art. Immersive Acrylic Pour Art experience. Learn traditional techniques and modern styles.,0.0
Newari Wood Carving. Master the art of Newari Wood Carving. A hands-on creative session in Kathmandu.,Pencil Sketching Kathmandu. Immersive Pencil Sketching Kathmandu experience. Learn traditional techniques and modern styles.,0.0
Acrylic Pour Art. Master the art of Acrylic Pour Art. A hands-on creative session in Kathmandu.,Watercolor Landscapes. Immersive Watercolor Landscapes experience. Learn traditional techniques and modern styles.,1.0
Watercolor Landscapes. Master the art of Watercolor Landscapes. A hands-on creative session in Kathmandu.,Tibetan Singing Bowl Healing. Join our Tibetan Singing Bowl Healing workshop. All materials provided for a fun afternoon.,0.0
Cupcake Decoration. Discover Cupcake Decoration with our expert instructors. Perfect for beginners.,Himalayan Yoga Flow. Immersive Himalayan Yoga Flow experience. Learn traditional techniques and modern styles.,0.0
Watercolor Landscapes. Immersive Watercolor Landscapes experience. Learn traditional techniques and modern styles.,Acrylic Pour Art. Immersive Acrylic Pour Art experience. Learn traditional techniques and modern styles.,1.0
